Iteration	Y	var_1
1.0	-7.209944382883411	0.24935158679191893
2.0	9.778726445024411	-4.646958057162582
3.0	-59.9623478552529	-4.0300470031264055
4.0	74.8876239059074	3.4941655263725178
5.0	-24.683596935571337	1.5473140746275726
6.0	-61.80101277339206	-4.003006733623488
7.0	-82.56498104578012	-3.434510836733915
8.0	-67.24619544711766	-2.471724545459739
9.0	-81.97185895939563	-3.067841324277381
10.0	-83.36880149084955	-3.27072728782719
