,0
0,0.14581754790178642
1,2.021640716836078
2,0.9078357058032586
3,2.1388465808700268
4,2.0988925508653837
5,2.1319092916106968
6,2.151260609496021
7,2.1388465808700268
8,2.1325531231177406
9,2.144782528879847
10,2.151260609496021
11,2.151260609496021
12,2.151260609496021
13,2.151260609496021
14,2.151260609496021
15,2.151260609496021
16,2.151260609496021
17,2.151260609496021
18,2.151260609496021
19,2.151260609496021
