-0.6180710125168085,1.842416345414537,-1.0688981637669286,1.9793100106229131
0.8769534020881844,-0.5764752240658328,1.1446854823095647,-0.27609402496050306
-1.9440173933666427,2.2379345319479294,0.06529443417355019,1.9621415523349723
0.7751007162440677,0.847282736173419,2.9916184879478624,0.6075592837895956
-2.0392477827955275,-0.9373508749297654,-0.682728221732519,1.840469338182503
2.528121729686647,-0.8217218960895648,3.0,-1.5240248687258493
1.500734557760107,-1.015140410250038,3.0,0.16564936514431625
0.49745741661832665,0.4830146394557823,3.0,-1.9616861221022686
3.0,1.1006495321396566,2.8084578331225067,-0.05941866395442381
3.0,-3.0,-0.30412952726423365,-3.0
1.7328123707524061,0.18762853385812495,2.641396087603505,-0.5282987056074128
3.0,-0.11006191371677954,3.0,3.0
3.0,3.0,3.0,3.0
3.0,1.3022964436122861,3.0,1.9186808721171968
3.0,-3.0,3.0,3.0
3.0,3.0,3.0,-3.0
3.0,3.0,3.0,-0.4082644193146003
-3.0,-3.0,3.0,-3.0
3.0,1.2130691009699168,3.0,-2.2490566759891713
3.0,-1.1610456289879438,3.0,0.9946084795210526
1.2997127928378824,3.0,3.0,-2.061609370772765
1.268016220331247,-1.4196250098203056,3.0,3.0
2.092240556799102,-0.9403695763379349,2.0012281633538977,1.0776705659536296
3.0,-0.1710084657628372,3.0,-0.6864270922323317
1.85380957085633,3.0,3.0,1.172053691601334
1.97781619748785,0.009237684306258601,3.0,1.3785442151713823
3.0,3.0,1.1959503402833604,-3.0
3.0,3.0,1.916861145225951,-1.8836475575253104
2.221365624185582,3.0,2.0276312207601683,-3.0
3.0,0.8107955984310227,1.7099911761295519,-1.206359869450389
3.0,3.0,3.0,1.4951034109727848
1.6263238418730355,2.4991607762053425,3.0,0.05092016985307347
3.0,3.0,2.0769672323013855,-3.0
1.8109373931957302,1.9897433392677233,3.0,3.0
2.1850955010894473,-2.6134071010595066,3.0,0.8591188382650844
2.252361637293949,-0.9647643692649368,2.2521018210003847,-0.06757467634732288
