Iteration	Y	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8
25.0	-2.1867940887178516	3.0	0.6261610714301065	3.0	3.0	3.0	-1.9452555741041824	-0.4285642551023372	3.0
26.0	-2.1261593010357562	3.0	3.0	3.0	3.0	3.0	-1.5625435248852408	-1.1700636535701952	1.1688666661790557
27.0	-2.251945498783017	3.0	3.0	3.0	3.0	0.5601644311971427	-2.4576409360064244	-1.2524156426797466	3.0
28.0	-2.1798378409271075	3.0	3.0	1.3760820337628454	3.0	1.8806027163548213	-2.26998593601725	-1.0926678251461308	3.0
29.0	-2.2097807952241046	3.0	3.0	3.0	0.9131720035632996	2.3534194430994413	-2.6787201890170502	-0.8678812183969399	3.0
30.0	-2.272605562343601	3.0	3.0	3.0	3.0	1.8044521829000575	-1.1194642990672836	-3.0	3.0
31.0	-2.3038616610182716	3.0	3.0	3.0	3.0	3.0	3.0	-3.0	3.0
32.0	-2.268431907841956	3.0	3.0	0.09772393251277668	3.0	3.0	3.0	-3.0	3.0
33.0	-2.2709801220558905	3.0	3.0	1.9063652800551332	3.0	0.5830133872252677	2.8900324278199716	-3.0	3.0
34.0	-2.3036024615786013	3.0	1.1618165431294942	2.4199659480110984	3.0	2.893498799198533	3.0	-3.0	3.0
35.0	-2.3039791943112267	3.0	2.6646511250272362	2.575202783373709	3.0	2.623102538690889	1.6973764983824644	-3.0	3.0
36.0	-2.2739408998218513	3.0	2.037169898425686	1.997087938453809	3.0	3.0	3.0	-1.0043973125793122	3.0
37.0	-2.3070562517815287	3.0	2.3922512427216707	1.990017360637335	3.0	2.6743170411451604	3.0	-3.0	3.0
38.0	-0.62917993661594	3.0	-3.0	-3.0	3.0	3.0	3.0	3.0	3.0
39.0	-2.1280290199966765	3.0	2.1717793119212936	1.5786283955848475	3.0	1.9706221630564669	3.0	-3.0	0.827249033227789
40.0	-2.284465588173464	3.0	3.0	1.3787376356978198	0.9820489259145672	3.0	3.0	-3.0	3.0
41.0	-2.3075962740948577	3.0	3.0	2.0118605414014756	2.685402405336012	3.0	3.0	-2.734893312267419	3.0
42.0	-1.266837113291027	3.0	3.0	-3.0	0.7287621395967346	-3.0	3.0	-3.0	3.0
43.0	-2.1999739799150912	3.0	1.199004812200966	3.0	3.0	0.6600807153468452	1.2472037123072042	-3.0	3.0
44.0	-1.8746623938031166	3.0	3.0	3.0	3.0	-3.0	-3.0	3.0	3.0
45.0	-2.313140938198949	3.0	2.7092781795818035	1.8889230956566163	3.0	3.0	3.0	-3.0	3.0
46.0	-1.4910103325486017	-3.0	3.0	3.0	3.0	3.0	-3.0	-3.0	3.0
47.0	-1.0779979684533874	-3.0	-3.0	-0.7838113163578462	3.0	-3.0	-3.0	-3.0	-3.0
48.0	-2.2021986193684664	3.0	3.0	0.10086139018495748	0.9429723905140684	3.0	0.1996151206414944	-3.0	3.0
49.0	-1.0732223671962893	3.0	3.0	-0.41085120797386177	-3.0	3.0	-3.0	3.0	3.0
50.0	-2.271046981207641	3.0	3.0	3.0	1.0954391777108754	-0.2281169199153225	-3.0	-3.0	3.0
51.0	-2.2192601149772906	3.0	3.0	1.800251896424232	2.050731611407442	2.141672343132392	2.0645520610317014	-3.0	3.0
52.0	-2.274082906767726	3.0	1.7538740339476773	3.0	2.131738579234818	1.3783381597178794	-3.0	-3.0	3.0
53.0	-2.2507527746322196	3.0	3.0	3.0	-3.0	-3.0	-3.0	-3.0	3.0
54.0	-2.095732513452197	3.0	3.0	3.0	-3.0	-3.0	-3.0	-3.0	-0.4627294781399711
55.0	-2.2740892065680955	3.0	3.0	3.0	-0.26542941294782246	-3.0	-3.0	-3.0	3.0
56.0	-2.27099354001543	3.0	1.0388363969075554	3.0	-1.0246888717501699	-3.0	-3.0	-3.0	3.0
57.0	-2.275766118648871	3.0	2.273245258629146	3.0	-0.7962872098035874	-1.1442594848034848	-3.0	-3.0	3.0
58.0	-2.2516974829883174	3.0	1.7189664729799228	3.0	0.7561397467143026	-1.1168754428910985	-3.0	-1.5553645207636522	3.0
59.0	-2.2872137323262454	3.0	3.0	3.0	-1.0288677701865945	-3.0	-0.5388544132722769	-3.0	3.0
60.0	-2.3077645861251077	3.0	3.0	3.0	3.0	-3.0	3.0	-3.0	3.0
61.0	-2.2767148886774673	3.0	3.0	3.0	0.6109425986508151	-3.0	3.0	-3.0	3.0
62.0	-2.2941372393751664	3.0	3.0	3.0	1.6278786310840532	-3.0	0.725277507493942	-3.0	3.0
63.0	-2.253600077900225	3.0	3.0	3.0	3.0	-1.212206708817003	3.0	-3.0	3.0
64.0	-2.2777924564049097	3.0	1.9213981013575645	3.0	0.39130187114111403	-3.0	-0.7297626462358227	-3.0	3.0
65.0	-2.2907438354120186	3.0	3.0	3.0	3.0	-3.0	3.0	-0.7283574430095325	3.0
66.0	-2.3030509275971403	3.0	1.3526746959668183	3.0	3.0	-3.0	3.0	-2.012281796740662	3.0
67.0	-2.303972693957779	3.0	2.5030480614328714	3.0	3.0	-3.0	3.0	-2.0921036407524998	3.0
68.0	-2.303972693957779	3.0	2.477655819887358	3.0	3.0	-3.0	3.0	-2.110804973598564	3.0
69.0	-2.1051336870836823	3.0	-3.0	3.0	3.0	-3.0	3.0	-3.0	-3.0
70.0	-2.316789894815215	3.0	-3.0	3.0	3.0	-3.0	3.0	-3.0	3.0
71.0	-2.338897707244746	3.0	-1.1363487271704387	3.0	3.0	-3.0	3.0	-3.0	3.0
72.0	-2.2645631374785147	3.0	-3.0	3.0	3.0	-3.0	-3.0	-3.0	3.0
73.0	-2.3036922233699735	3.0	-1.976509355154047	3.0	3.0	-3.0	0.33989664501717126	-3.0	3.0
74.0	-2.3272648310313286	3.0	0.0628814236705953	3.0	3.0	-3.0	-3.0	-3.0	3.0
75.0	-2.0789262970830635	3.0	3.0	3.0	-3.0	-3.0	3.0	-3.0	-3.0
76.0	-2.1801795864681117	3.0	-3.0	3.0	-3.0	-3.0	3.0	-3.0	3.0
77.0	-1.3707626619962394	3.0	3.0	-3.0	-3.0	3.0	3.0	-3.0	-3.0
78.0	-2.170251475453886	3.0	-3.0	3.0	-3.0	-3.0	-3.0	-3.0	-3.0
79.0	-2.076703976976711	3.0	-0.7004909932094578	3.0	-0.7564728806909348	-3.0	-0.31233547707305354	-3.0	-3.0
80.0	-2.2724516633754774	3.0	3.0	3.0	-3.0	-3.0	3.0	-3.0	3.0
81.0	-2.1236616721070356	3.0	-3.0	3.0	-3.0	-3.0	-3.0	-3.0	3.0
82.0	-2.2871564805950677	3.0	3.0	3.0	3.0	-3.0	-1.5930824294359371	-3.0	3.0
83.0	-2.31333533763775	3.0	-1.9341619096407638	3.0	0.8413958454742178	-3.0	3.0	-3.0	3.0
84.0	-2.0899154375086963	3.0	3.0	3.0	3.0	-3.0	3.0	-3.0	-3.0
85.0	-1.5428556342297646	3.0	-3.0	3.0	-3.0	-3.0	-3.0	3.0	-3.0
86.0	-2.225250519538232	3.0	-3.0	3.0	3.0	3.0	-3.0	-3.0	3.0
87.0	-2.285581975988027	3.0	-1.0748624974142835	3.0	3.0	-0.6902331893457209	-3.0	-3.0	3.0
88.0	-2.1473661544659546	3.0	-0.2635721703157386	0.7422608402766255	3.0	3.0	-3.0	-3.0	3.0
89.0	-2.1562081752410567	3.0	-1.4776382294629933	3.0	3.0	-3.0	3.0	-3.0	1.1478908405440371
90.0	-2.3158485961606443	3.0	-2.342497547174867	3.0	3.0	-3.0	3.0	-0.7485973946788372	3.0
91.0	-2.264193650800868	3.0	-0.7959155252267872	3.0	3.0	-3.0	-1.4897692144980725	-1.1050794898082283	3.0
92.0	-2.328708637231187	3.0	3.0	3.0	-3.0	3.0	3.0	-3.0	3.0
93.0	-1.9665396361777658	3.0	-0.9533578301323361	3.0	3.0	-3.0	3.0	1.7986182559458121	-3.0
94.0	-1.490965965273407	-1.9544587287277968	3.0	3.0	-3.0	-3.0	-3.0	-3.0	-3.0
95.0	-1.7909231139720767	0.7062986575246316	-2.1832292899805945	3.0	3.0	-3.0	3.0	-3.0	3.0
96.0	-2.179871947552384	3.0	3.0	3.0	-3.0	3.0	-3.0	-3.0	3.0
97.0	-2.2623244610520303	3.0	3.0	3.0	-1.4726198037157705	3.0	3.0	-1.3558608538727872	3.0
98.0	-2.0657021225222825	3.0	-3.0	3.0	3.0	3.0	-3.0	-3.0	-3.0
99.0	-2.1067425202154033	3.0	-3.0	3.0	3.0	3.0	3.0	-3.0	-3.0
100.0	-2.323759876293921	3.0	-3.0	3.0	3.0	3.0	3.0	-3.0	3.0
101.0	-2.2815653603593806	3.0	-3.0	3.0	3.0	3.0	0.7299897226219597	-3.0	3.0
102.0	-2.281287840893509	3.0	-1.517672767851354	1.0517866464476218	3.0	3.0	3.0	-3.0	3.0
103.0	-2.046571296508489	3.0	-3.0	-1.1346411966250123	3.0	3.0	3.0	-3.0	-3.0
104.0	-0.680840961257723	3.0	-3.0	-1.7075782282463958	-3.0	-3.0	-3.0	-3.0	-3.0
105.0	-2.091233473128526	3.0	0.14163510276303126	3.0	-3.0	-3.0	-3.0	-3.0	-3.0
106.0	-2.1458795104726494	3.0	3.0	3.0	-3.0	-3.0	3.0	0.27084731873319573	3.0
107.0	-2.318367052546839	3.0	-3.0	3.0	0.37823015885421235	-3.0	3.0	-0.8149458830729944	3.0
108.0	-1.3535041739958364	3.0	-3.0	3.0	3.0	-3.0	3.0	3.0	3.0
109.0	-2.314834575019434	3.0	-1.4273264337992937	3.0	1.1306021763688947	-3.0	-3.0	-3.0	3.0
110.0	-2.0876199703273883	3.0	-3.0	3.0	-0.04341281461917933	-1.1261894656051006	-3.0	-3.0	-3.0
111.0	-2.0206142021843205	3.0	3.0	3.0	3.0	3.0	3.0	2.4875997054395764	-3.0
112.0	-2.058328098088838	3.0	3.0	3.0	-0.5348081296242017	-3.0	3.0	0.7925809732761876	-3.0
113.0	-2.089084344447289	3.0	-0.19157512305148744	1.0495465584652892	3.0	3.0	3.0	-0.8445503502840259	-3.0
114.0	-2.077158891255871	3.0	3.0	3.0	-3.0	3.0	3.0	0.7012114077899396	-3.0
115.0	-2.3573468119950394	3.0	-3.0	3.0	-0.194188518834576	3.0	3.0	-3.0	3.0
116.0	-2.3101171300414505	3.0	-3.0	3.0	1.3851537016761144	-0.9230842125748179	3.0	-1.9993619868989057	3.0
117.0	-2.09923448661267	3.0	3.0	3.0	-0.48071619616597544	3.0	3.0	-2.860852109260751	-3.0
118.0	-2.1001982782657085	3.0	3.0	0.5462168966264079	0.4177797533075451	3.0	3.0	-0.3020876567302755	-0.16310393453483668
119.0	-0.41968355348731423	-3.0	3.0	3.0	3.0	3.0	-3.0	3.0	-3.0
120.0	-1.70248049870416	0.2484027163555293	3.0	3.0	3.0	-3.0	-3.0	-3.0	3.0
121.0	-2.3182275160915253	3.0	-2.162641049745998	3.0	2.0298897653471197	-3.0	3.0	-1.762205638526595	3.0
122.0	-1.8623272030075089	3.0	-3.0	3.0	-3.0	3.0	3.0	-3.0	3.0
123.0	-2.1988461528820156	3.0	-3.0	3.0	0.2901691753651796	0.999857652959656	-3.0	-3.0	3.0
124.0	-2.3174123999773606	3.0	-3.0	3.0	1.0204812872680862	3.0	3.0	-3.0	3.0
125.0	-2.313947628437161	3.0	-3.0	3.0	-0.4845167078802933	-3.0	1.238249287861544	-2.1783265769645936	3.0
126.0	-2.324924192551509	3.0	-3.0	3.0	3.0	0.33688153564262896	3.0	-3.0	3.0
127.0	-2.170976689434782	3.0	3.0	3.0	-2.670247404702287	-3.0	-3.0	-0.1658023862203685	3.0
128.0	-2.0971859194305176	3.0	-3.0	3.0	3.0	3.0	3.0	1.0520786673933658	-3.0
129.0	-2.091616587221358	3.0	-3.0	3.0	-1.505332103820955	-3.0	3.0	-0.5428600901084452	-3.0
130.0	-2.257544358066715	3.0	3.0	3.0	0.0887109885206018	3.0	-3.0	-3.0	3.0
131.0	-2.0973829972967133	3.0	-3.0	3.0	3.0	-0.2088282702758512	3.0	-0.7034337432575993	-3.0
132.0	-2.311479655184281	3.0	-0.9079394153661154	3.0	-0.35118207176173705	3.0	3.0	-3.0	3.0
133.0	-2.317736497731467	3.0	-3.0	3.0	-0.02339088274323097	3.0	3.0	-1.836791181352598	3.0
134.0	-2.313412123068675	3.0	-1.6204082574965666	3.0	-1.0212100668510284	-3.0	3.0	-1.7941969539128142	3.0
135.0	-2.042320292488064	3.0	3.0	3.0	-3.0	-3.0	-3.0	0.7982349762821709	-3.0
136.0	-2.3117695724110137	3.0	-3.0	3.0	3.0	3.0	3.0	-1.3016048922262713	3.0
137.0	-2.1832032818553446	3.0	-3.0	3.0	3.0	3.0	3.0	-1.553626926031711	0.7412401563517564
138.0	-2.308875395316345	3.0	-1.5375499924540634	1.4361883140617597	3.0	-3.0	3.0	-2.4133716640509095	3.0
139.0	-2.2780151369572113	3.0	3.0	3.0	-2.5736087162330525	0.6203643273573384	3.0	-3.0	3.0
140.0	-2.303751257780488	3.0	0.4707918554662929	1.470704652675127	3.0	-3.0	-0.886731429511706	-3.0	3.0
141.0	-2.100339808183625	3.0	3.0	3.0	-3.0	3.0	-3.0	-3.0	-3.0
142.0	-2.222831790147314	3.0	-0.5723020971696688	1.2927041303350146	3.0	-3.0	-3.0	-3.0	3.0
143.0	-2.2492881989407567	3.0	3.0	3.0	3.0	-3.0	0.23430806728236828	-1.0735204891831673	3.0
144.0	-0.9819080632819073	-3.0	3.0	-3.0	3.0	3.0	3.0	-3.0	-3.0
145.0	-2.1752664201528127	3.0	-3.0	3.0	3.0	0.2525908827913732	-3.0	-0.845334294547722	3.0
146.0	-2.0773767753459	3.0	3.0	3.0	-3.0	0.0903664819558323	-0.28608761475579425	-0.9266811313782639	-3.0
147.0	-2.0952622558704666	3.0	-0.3076413797768873	-0.13825013177600862	3.0	-3.0	3.0	-2.002451533135039	-3.0
148.0	-2.1921195675896157	3.0	-0.267242135070517	-0.11672026022187425	3.0	0.6473147470248254	0.5849787930247538	-3.0	3.0
149.0	-2.3494127609588773	3.0	-3.0	3.0	0.8491578716485596	-3.0	3.0	-2.0963239154151823	3.0
150.0	-2.3065016243742833	3.0	3.0	3.0	-1.1089313383344919	3.0	3.0	-3.0	3.0
151.0	-2.346557081023495	3.0	-3.0	3.0	0.8546635872791721	-3.0	3.0	-2.056824188970598	3.0
152.0	-2.3191577067811227	3.0	-2.442477118947011	3.0	1.2768661175011073	3.0	3.0	-2.378269835986667	3.0
153.0	-2.317587770396265	3.0	-3.0	3.0	1.253704626907763	3.0	3.0	-2.6349586025587977	3.0
154.0	-2.352965270388453	3.0	-3.0	3.0	0.49458459037189734	-3.0	3.0	-2.0155390430523	3.0
155.0	-2.341898123236595	3.0	-3.0	3.0	0.34328353317525945	-3.0	3.0	-2.003085156824791	3.0
156.0	-2.317101586695693	3.0	-3.0	3.0	0.8563841201182432	3.0	3.0	-2.7097013971335797	3.0
157.0	-2.337802722010407	3.0	-3.0	3.0	0.2554853125106893	-3.0	3.0	-1.970561465924991	3.0
158.0	-2.319635885944146	3.0	-1.800355193455777	3.0	3.0	-3.0	3.0	-2.0122444208895125	3.0
159.0	-2.3205910778742447	3.0	-3.0	3.0	3.0	-3.0	3.0	-2.070349665788698	3.0
160.0	-2.34055036062285	3.0	-3.0	3.0	0.30804697178934637	-3.0	3.0	-1.9684264694660354	3.0
161.0	-2.2594393702789537	3.0	3.0	3.0	3.0	3.0	3.0	1.6980315041125107	3.0
162.0	-2.2726545643920075	3.0	0.07951430620491988	3.0	3.0	-3.0	-1.3044318332498541	-3.0	3.0
163.0	-2.268441087603789	3.0	3.0	3.0	-2.1999322705548394	3.0	0.905854254443948	-3.0	3.0
164.0	-2.161333135159179	3.0	-3.0	3.0	-0.2365340922122472	-3.0	-3.0	-1.6601638878236953	0.7726573372786593
165.0	-2.293344937205957	3.0	3.0	1.6088473018917602	3.0	-1.5481201506083875	-3.0	-3.0	3.0
166.0	-2.287568282240724	3.0	3.0	1.0912293846687402	-0.04155110705362488	-0.8537610493804503	-3.0	-3.0	3.0
167.0	-2.353693795231839	3.0	-3.0	3.0	0.5605506467332618	-3.0	3.0	-1.9729148286730156	3.0
168.0	-2.2923496196521866	3.0	3.0	1.6431375874614222	3.0	-3.0	0.9039086718853789	-3.0	3.0
169.0	-2.352965270388453	3.0	-3.0	3.0	0.49095359591472876	-3.0	3.0	-1.9627634563857348	3.0
170.0	-2.256429765660808	3.0	3.0	1.5733351553558337	1.137968080765289	-3.0	-1.6723561674698724	-2.149489651541577	3.0
171.0	-2.289706459064359	3.0	-1.6695056062359286	2.3526760655313175	3.0	-1.893231483460814	3.0	-2.114746249778124	3.0
172.0	-2.0846464907382796	3.0	3.0	3.0	0.639206482289329	3.0	3.0	1.4386011099814255	0.3424420872725507
173.0	-2.342895810001293	3.0	-3.0	3.0	0.4378206582750098	-3.0	3.0	-1.9527115086903253	3.0
174.0	-2.1405754500804184	3.0	3.0	1.0408181019766933	-0.7958459805260429	1.5983631239014822	-3.0	-3.0	0.9693849983857743
175.0	-2.3276104593950917	3.0	-3.0	3.0	1.0060088580575384	-3.0	2.019911095202778	-1.8209214193194052	3.0
176.0	-2.068636147463099	3.0	3.0	3.0	-3.0	3.0	-3.0	1.1509572137261437	-3.0
177.0	-2.3128421268748744	3.0	0.1978716146443718	1.8986219451272695	3.0	-3.0	3.0	-3.0	3.0
178.0	-2.2862806651481646	3.0	1.342419915915812	1.8137451090960215	1.8705925584561918	-1.4475985593982008	-3.0	-3.0	3.0
179.0	-2.214196452583171	3.0	-3.0	3.0	0.28246666597201653	-3.0	-3.0	-3.0	3.0
180.0	-0.9387893511836002	0.49196631940788227	3.0	-0.07558428546088704	1.4826375396042923	-3.0	-3.0	-3.0	-3.0
181.0	-1.4911059099631307	-2.2388249158435607	-3.0	3.0	3.0	3.0	-3.0	-3.0	-3.0
182.0	-2.0786113789060345	3.0	-0.047870558881948126	3.0	1.0322982840877288	-3.0	3.0	-1.3742855702226997	-3.0
183.0	-2.170536016700304	3.0	3.0	3.0	-1.1321071500153541	-3.0	1.4066989165585215	-1.4742237067661996	3.0
184.0	-2.2630798009954582	3.0	0.0644401962057125	3.0	-3.0	-3.0	0.3752335198667593	-3.0	3.0
185.0	-2.2096122073961317	3.0	-0.39582244322893756	3.0	0.477753441484963	3.0	-3.0	-3.0	3.0
186.0	-1.4284861222650618	0.027675789090714747	-3.0	3.0	-0.05759289796962678	-3.0	-3.0	-3.0	-3.0
187.0	-2.295302772336816	3.0	-2.21404772255958	3.0	3.0	1.6373551013749674	3.0	-1.8550593594250182	3.0
188.0	-2.079403669434386	3.0	-2.0586669935592408	-0.08432486073335384	3.0	0.5420047723958099	0.039037999920670245	-3.0	-3.0
189.0	-2.321926457828966	3.0	-2.2014913000667096	1.9029465018235792	0.002545120546377135	3.0	3.0	-3.0	3.0
190.0	-2.3166639689717528	3.0	3.0	1.2802996694074513	-2.1408100431273573	3.0	3.0	-3.0	3.0
191.0	-2.302324075482043	3.0	-0.8348298875555636	1.816260040699787	0.28806681155855157	-3.0	0.17460491686779683	-3.0	3.0
192.0	-2.3265969206857777	3.0	-2.581118298357936	3.0	-0.08325672473989286	3.0	1.864472720930752	-3.0	3.0
193.0	-1.6836064429058621	3.0	3.0	3.0	-3.0	-3.0	3.0	3.0	-3.0
194.0	-2.294271326290191	3.0	-3.0	1.1581252780086115	3.0	-0.19268081461038736	3.0	-3.0	3.0
195.0	-1.997970924417314	3.0	0.13388186744115768	-0.08294535534307546	0.15262165425989782	3.0	-3.0	-3.0	-3.0
196.0	-2.2731125947029454	3.0	0.5743868953313387	0.41050647994593753	0.3091167532794806	3.0	3.0	-3.0	3.0
197.0	-2.19727841204649	3.0	0.8638475092439423	0.8012338092821186	-0.256749776748869	0.10646570189558893	-1.5719359556017176	-3.0	3.0
198.0	-2.286218950884459	3.0	0.677457767539336	3.0	3.0	3.0	-0.32147533710219867	-3.0	3.0
199.0	-1.8542126575998348	3.0	-3.0	0.16231112501444478	3.0	-3.0	3.0	-0.7629476152119706	-3.0
200.0	-2.3320428869649166	3.0	-3.0	3.0	-0.13027713501704485	1.4613779413660908	3.0	-3.0	3.0
201.0	-2.089457167761025	3.0	-0.2638507418331669	-0.18062563570607879	3.0	0.15963734700997276	3.0	-3.0	-3.0
202.0	-2.0883268244929916	3.0	-0.18368287587114476	-0.3551499448002687	3.0	3.0	0.5724075970363275	-3.0	0.3186396832132864
203.0	-2.1735759122412888	3.0	3.0	3.0	-3.0	-0.7706473492509428	-1.0807519316643013	-3.0	3.0
204.0	-2.1893671692040706	3.0	-1.1439078161507934	3.0	0.2956035689348172	-3.0	-3.0	-1.103023881623605	3.0
205.0	-2.300671106992625	3.0	-3.0	3.0	0.4960029059381579	-0.9367639752981233	0.2581015188630331	-3.0	3.0
