Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale	GP_regression.Gaussian_noise.variance
79.0	6.433167956767499	10.079080971533138	0.008854576256785473
80.0	6.331110331821571	10.230825947915823	0.008567042630316797
81.0	6.493187211925848	10.62630084444602	0.00888584852661531
82.0	6.562055704995625	10.63230625103058	0.008193102877977435
83.0	6.647168155136455	10.635637727325733	0.006730779634570247
84.0	6.979942227095477	10.839067364257843	0.007502568437668897
85.0	6.877540610739118	10.778929734629996	0.007702644501375718
86.0	6.872220387717684	10.778036823283974	0.007954133258722507
87.0	7.241570148979095	10.983720616452016	0.008180517296472248
88.0	7.485190628697191	11.111694597588501	0.008334653713369989
89.0	7.494669422902992	11.17814981380415	0.008486604380217156
90.0	7.52727676518609	11.150564975646883	0.007471224246451346
91.0	7.83747082339161	11.292324108501324	0.007004653879807003
92.0	8.274052701527948	11.505268123653527	0.0071605176838063144
93.0	8.692343266684214	12.083617336794125	0.006760501415955639
94.0	9.190008198073308	12.30668051830992	0.006901165751363519
95.0	9.532106155106066	12.462217725496782	0.00695437324943688
96.0	9.332137602990112	12.306602308858764	0.005658518399885145
97.0	9.743941144158004	12.481934043424221	0.005739446890797946
98.0	10.269758552805307	12.702270430282432	0.005708285179060556
99.0	10.360788975492996	12.70128379400467	0.005106781554810699
100.0	10.807629738869238	12.874763204312803	0.005211300290648887
101.0	11.106049559821955	12.973207174325294	0.005221512046059883
102.0	11.402338313948343	13.058665345105554	0.004850881728494076
103.0	11.296108536733739	12.981528078792065	0.004808424304114749
104.0	11.825482952683485	13.17327736130102	0.004895817791981065
105.0	11.581574600740588	13.068175757838343	0.004943544824876409
106.0	12.209490216853453	13.264556891757051	0.0048214132626871655
107.0	12.775780550036249	13.455052938312496	0.004887399446349582
108.0	12.537069572487685	13.423948589028857	0.004834478658791418
109.0	13.075143291808189	13.577076202581082	0.004906591540442147
110.0	12.923550536011332	13.48050760094507	0.004231014075671154
111.0	13.507529715223514	13.667842312166536	0.0042996093877998
112.0	13.914933207440798	13.803987354021519	0.004369196641954481
113.0	13.52062624942366	13.626293798602067	0.0036795934391243724
114.0	14.046962325396871	13.793901156496794	0.00367971140601668
115.0	14.651627309688836	13.972279653278893	0.0037232187926015893
116.0	15.367911421708834	14.177980640402309	0.003677483224527249
117.0	14.633280207914817	14.067280949070053	0.0036449246265768437
118.0	15.079477660413591	14.190543837524743	0.003696025003552916
119.0	15.804503051137349	14.396667979847965	0.0036893963037204587
120.0	16.38180401832002	14.547434546315662	0.0037441115462039415
121.0	17.305453874177832	14.774876252624729	0.0037985396998948444
122.0	17.92318598054392	14.918360224563427	0.003777332772892308
123.0	18.117911835706824	14.941563445943421	0.003486719863140497
124.0	17.3657613775862	14.7240053279742	0.0034215529803850063
125.0	18.212150705245417	14.935011746962333	0.003475755770363936
126.0	16.163099447777903	14.47082473144987	0.0034567723183389354
127.0	17.093676302218707	14.71024065869774	0.0035586845266340106
128.0	16.78219249450096	14.58136022390257	0.0035327151372225567
129.0	15.971891961520662	14.357059658543136	0.0035219157034030468
130.0	16.511619048772932	14.494759701657896	0.003410429100219647
131.0	16.351078374999243	14.420777634362436	0.003087710085039769
132.0	16.557082017510872	14.45363495812577	0.002877815689561523
133.0	17.25571469399013	14.598753108525923	0.0028770523214973207
134.0	17.86968557675061	14.742865589913112	0.0029015368668870328
135.0	18.763319310202192	14.952463315780005	0.0029403696118363407
136.0	19.46591918677446	15.117917580555124	0.0029244109334124547
137.0	18.86269538707884	15.043938419164649	0.0029128292143145895
138.0	19.494905952842238	15.18895889814011	0.0029428042505811767
139.0	21.282306264351433	15.551932653072411	0.002970845132577181
140.0	22.196320557360433	15.741357776980324	0.0030022250918796305
141.0	13.50651318528993	13.41758299930004	0.0026721586821614974
142.0	13.945803658560086	13.542422343751188	0.002727224882464686
143.0	13.771606729714735	13.458112602043423	0.0024211317529708246
144.0	13.38979002589983	13.331058119170413	0.002418343378796894
145.0	13.33593031925649	13.296182510036916	0.0023412420994666913
146.0	13.820621101941455	13.439942947915048	0.002339739550872174
147.0	14.286598138950737	13.57539323700833	0.002323449813112528
148.0	14.727014764519474	13.699203177393459	0.002354426891055027
149.0	15.202801563468258	13.830875305385028	0.0023681623162461695
150.0	15.556982635565719	13.925991670227	0.002392686651283325
151.0	15.758069441422661	13.976415932047153	0.0023513349222887684
152.0	16.113385262956974	14.065363593322216	0.002380632331033559
153.0	16.360846107471474	14.127208086699103	0.0024080014238649205
154.0	16.395515575142735	14.121520492972493	0.0022952934990956493
155.0	16.468191515500546	14.133028126427567	0.002332186972753919
156.0	16.603859785740887	14.155532138872962	0.0022707216466624903
157.0	16.50954359206352	14.089620698209327	0.0023228333951440558
158.0	15.969387143149254	13.899207233595764	0.002309495694510774
159.0	16.30137072579426	13.976538703609227	0.002237131243943911
160.0	14.991172938941254	13.607407346760962	0.0022249435321292366
161.0	14.805861035425961	13.530583011064547	0.002031440621033202
162.0	13.657514490065843	12.970439620185289	0.0019913288932691463
163.0	13.999579219905176	12.966476300291903	0.0019757581887586808
164.0	13.852837004257172	12.917946374657529	0.002110605041905385
165.0	14.286435792558862	13.039378905108164	0.0021314659320342613
166.0	14.011931477845545	12.931494260114226	0.0018900510899476936
167.0	13.574422700163957	12.766425718215192	0.001651305463310192
168.0	13.341437455664204	12.666218801109963	0.0016062626007445424
169.0	12.202744960767763	12.287814983655915	0.0015894187294152034
170.0	12.155527181294119	12.262348902043156	0.00160111737837091
171.0	11.58381485555933	12.038870736536872	0.0013808972707742202
172.0	11.840851608280971	12.121497713663246	0.0013833100424236935
173.0	12.173327719350072	12.211467997366043	0.0013975078220347995
174.0	11.936983356613242	12.112949572132	0.0012391654387099867
175.0	12.29912586412478	12.220053012040182	0.001259042279823537
176.0	12.53086193771089	12.283447635701542	0.0012683050206262012
177.0	12.097139473304823	12.119558864725825	0.0012243586515481289
178.0	12.385980793792658	12.206438345144095	0.0012450155056108031
179.0	12.668300879718927	12.297332719329267	0.0012473496546895075
180.0	13.05120936864126	12.41123329471296	0.0012633648523407163
181.0	13.202743077873189	12.44821453747537	0.001271425468418649
182.0	13.26802504945312	12.465172056770806	0.0012824438917374275
183.0	13.667876939025774	12.575970940590464	0.0013031180967199507
184.0	12.720782408348166	12.25463662000396	0.0012484483135560488
185.0	12.535624011256944	12.183802194669868	0.0012644506593169698
186.0	12.857920896219388	12.269700343022263	0.0012856491149005112
187.0	14.751492766289708	12.653390873963877	0.0011630460267637373
188.0	15.583981867722024	12.845616708585707	0.0011852073602917179
189.0	15.925029056328254	12.927104153598352	0.0012026465043237194
190.0	16.36711980197246	13.0259088794919	0.0012189326891803814
191.0	16.588421265392295	12.955326972073696	0.0011710636397274923
192.0	16.31661063436592	12.871463141550704	0.0010514673715811996
193.0	16.656634573775154	12.954462752260882	0.0010613291594259544
194.0	17.076079320828836	13.049973759689257	0.0010636797668926237
195.0	17.763680508384763	13.192007925441052	0.001083697503139074
196.0	17.91134702696315	13.20429390996577	0.0010852279772028185
197.0	17.50632505152289	13.111761228651273	0.0010808605137191442
198.0	17.360014616787314	13.064938022807038	0.0009997378697602366
199.0	17.40245105168821	13.076350051754108	0.0010140119878711531
200.0	17.95039417752755	13.19193967183028	0.0010239843966914181
201.0	18.494096143319943	13.303344986833	0.0010366272886592528
202.0	19.352550405121498	13.459572337134102	0.0010614868968849157
203.0	19.88184387499777	13.568357465096614	0.001064680266859815
204.0	20.441611942905986	13.675301403749128	0.0010799821236996026
205.0	20.880334162035478	13.757991483749363	0.0010935525980988907
206.0	21.19399770398944	13.798187379871418	0.0011001534048265874
207.0	18.23713764861722	13.125350666296464	0.0010676497935356007
208.0	18.25831662134596	13.12274093518975	0.0010860028019903337
209.0	19.66822478811511	13.36964559226451	0.0010957184923604763
210.0	19.302319571716126	13.288294551678092	0.0010966432523628056
211.0	18.740016876931453	13.166415245002094	0.0011111215146837213
212.0	19.083705239362164	13.232752890206783	0.0011141846902869763
213.0	19.499587799343253	13.313514494547912	0.0011263846932275036
214.0	17.051435964212246	12.810495802601535	0.001070465226757159
215.0	17.31513369600945	12.870384400983125	0.0010745816105577962
216.0	17.462550307369476	12.89533645300497	0.0010926124645257453
217.0	17.581225751647246	12.914223362043877	0.001103111059807282
218.0	16.91474753829249	12.800596404724738	0.0010690546822725593
219.0	17.03871811566699	12.825600959736464	0.001079044824181673
220.0	17.81019446843734	12.974358101160915	0.0010944471475170634
221.0	17.971957109927445	12.986597142795981	0.001083919496301886
222.0	17.917465671260647	12.962072127938281	0.0010651173787051785
223.0	18.164462019073014	12.991173637547808	0.0010940936447644872
224.0	18.39836655029873	12.980371328959587	0.0010709012674383807
225.0	17.826254345006443	12.814378778153426	0.0010417175617330366
226.0	18.680172932156534	12.871073364460958	0.0010838041954768106
227.0	26.93319463002088	15.611581936032113	0.025339214859378113
228.0	26.97142353539078	15.593556778660385	0.025071172526839214
229.0	26.783854771534003	15.5246637898956	0.024444451817904903
230.0	26.600249509132293	15.457619770530389	0.023825148474035125
231.0	26.410024234266658	15.390466908460956	0.023225122190142975
232.0	26.209742929110543	15.321528713287668	0.022634858018187275
233.0	26.001514592134782	15.251315270085469	0.02205645971841985
234.0	25.789302891785013	15.180378748618846	0.021490254958211583
235.0	25.575009811663488	15.109213003199129	0.02093767251683594
236.0	25.36679391218431	15.043013683120616	0.020448460069354895
237.0	25.371111343711345	15.012618088228662	0.02001350726478465
238.0	25.001297291473378	14.920403767252472	0.01953531802962382
239.0	24.778267248355828	14.851538852106513	0.01907057270995042
240.0	24.54996587279156	14.781584157492722	0.018612474741345458
241.0	24.35073796293032	14.714723516838399	0.018164670136277598
242.0	24.116427791476976	14.643664220765935	0.01772538582005151
243.0	23.909207427142718	14.575274818147742	0.017295962437618575
244.0	23.665721258210525	14.50215861927688	0.0168697237163129
245.0	23.419018961964973	14.428303737252806	0.016451712226116855
246.0	23.16702858362726	14.353351693086353	0.01604176520411063
247.0	23.357458450628705	14.370669870150238	0.015851294570091667
248.0	23.107724121738023	14.296155883697965	0.01545259801868135
249.0	22.935990857117982	14.237122755930844	0.015102924098792091
250.0	23.068129234650954	14.246469063061117	0.014924290048391197
251.0	3.018913469511802	5.786235155575545	0.00017914367394887432
252.0	2.5767565522216205	5.23326459618111	0.00016365583795174355
253.0	21.292459662777443	13.841674478189985	0.016121698533012693
254.0	21.475298936880243	13.867175938689048	0.016099984697955667
255.0	21.17772239542463	13.778199863635377	0.015676467635854053
256.0	20.87777731523724	13.688325381599453	0.015260772666262924
257.0	2.570560258182407	5.21396232151923	0.00015563670798552964
258.0	2.5990385958011317	5.227956987146533	0.00015686097331446582
259.0	2.6162844721273335	5.243918941979149	0.00015767735875109348
260.0	2.635050213549183	5.262740464367776	0.00015890965895572448
261.0	2.650157765503097	5.278349898364764	0.00016008240457647118
262.0	2.65345910322935	5.280881391779343	0.00016105632567166831
263.0	2.6777195383589616	5.302059452887091	0.00016241483240039654
264.0	2.699319809257269	5.322061690188302	0.00016367478419920939
265.0	2.7118025123587284	5.327837720719129	0.00016174422183233298
266.0	2.6903690341563338	5.310145061339058	0.00016207346200785322
267.0	2.7041458401314076	5.322663188151422	0.0001632840302885963
268.0	2.7207139059528807	5.337316466938624	0.00016458734843029
269.0	23.013221906312857	13.870034121318067	0.015066288982313387
270.0	23.124400717941278	13.867344649479431	0.015107125206464195
271.0	22.836996411313123	13.7851181350415	0.014724931733571532
272.0	22.44513345252729	13.68072184187393	0.014297360299597241
273.0	2.674763854992603	5.278874625172106	0.0001599445076865952
274.0	2.6654309108262457	5.275487814252845	0.00016079943246866542
275.0	2.6876908833729396	5.292239697543672	0.0001618818532476011
276.0	2.7012055918855546	5.304062332932426	0.00016318935372376753
277.0	2.7257204703456615	5.312123341560083	0.00016387721900425263
278.0	2.735747870564491	5.321473376499533	0.0001651124652936346
279.0	2.759804170395337	5.343428162854997	0.0001665350012003268
280.0	2.7608462258093645	5.344856969015554	0.00016748150369311676
281.0	2.756953066881241	5.34287941311847	0.00016828758051680762
282.0	2.770993224629331	5.355156494125016	0.00016964278812157547
283.0	2.7933819970677436	5.374743968973424	0.00017081949006246457
284.0	2.813292013220761	5.391951356395393	0.00017209589323665205
285.0	2.811705244278866	5.400681008262841	0.00017222354904918648
286.0	2.835209295635531	5.421656397700593	0.00017346793609312653
287.0	2.838797785847524	5.4244961731558785	0.00017445727892043873
288.0	2.8507822310244664	5.434294792786019	0.00017575144117129246
289.0	2.8676828784038495	5.447815044551921	0.0001770710845500093
290.0	26.88498200116306	14.220862544614167	0.014888522848576469
291.0	26.591190683419907	14.168408223784535	0.014871905595812343
292.0	2.8604265768791013	5.431476857895515	0.0001707661162949078
293.0	2.879667889423347	5.448716229090389	0.00017211174805628168
294.0	2.8936006031004373	5.4613211426019355	0.0001733997278893859
295.0	26.936770052388983	14.149165479282171	0.014324997762115129
296.0	2.895286278520928	5.45543558126212	0.00017032534438728898
297.0	2.9344581044052656	5.485356423175892	0.00017171733739063965
298.0	2.948782612876892	5.496598921925267	0.0001729830289566762
299.0	2.9685662646619737	5.51400550464055	0.0001743010255488209
300.0	2.9943316107359794	5.53531132163665	0.00017578146123907595
301.0	3.021705722580544	5.558832420345724	0.000177262732122754
