Iteration	GP_regression.Mat52.variance	GP_regression.Mat52.lengthscale	GP_regression.Gaussian_noise.variance
33.0	1.3162920583293143	10.224130408687715	0.0006072536044966969
34.0	1.3370313452263107	10.3757729411099	0.0004483094060371333
35.0	1.389724992258173	10.645228756820671	0.0003531469780628379
36.0	1.409402777917653	10.838807661166527	0.00037977770614647634
37.0	1.5323918107587216	11.346571887732921	0.0005359200488073513
38.0	1.5565936282330848	11.372395443850248	0.00033909078666462575
39.0	1.6050821473541539	11.533004363504345	0.00030496092493667034
40.0	1.6570296203917758	10.878509614672184	0.00019880449711915142
41.0	1.6696143306828741	10.938783311451203	0.0001427979594952554
42.0	1.6613109655078437	10.85972419226545	7.752767690376159e-05
43.0	1.7301990236926188	11.091812741815437	7.434042418450355e-05
44.0	1.775566779811168	11.290319335480598	9.282332376296003e-05
45.0	1.843944679143005	11.53944094775922	0.00011215410080102028
46.0	1.8968686153642236	11.727422116901801	0.0001256565978254445
47.0	2.022796261750631	11.933494357368636	7.516449879485229e-05
48.0	2.0769821417476337	12.044182965310448	1.8625327662161203e-05
49.0	2.1982968209513394	12.29702654575536	1.000005459128116e-09
50.0	2.367400415153256	12.567494288643243	1e-09
51.0	2.4911922530632267	12.83852750143065	1.0000000000006622e-09
52.0	2.506326066778803	12.871373535122942	1.0000166312915355e-09
53.0	2.5898849223794804	13.045007422008212	1.0000003129394816e-09
54.0	2.7661418985762425	13.324097237857208	1.0000001273218105e-09
55.0	2.9156551702477445	13.596443280080496	1.0999998882775226e-09
56.0	3.1436623689774206	13.919661207812405	1.000000000000342e-09
57.0	3.1711611946395752	13.88463359619069	1e-09
58.0	3.3266406123248067	14.121564397228136	1e-09
59.0	3.4998464646161924	14.383768167373468	1.0000000386586452e-09
60.0	3.6064948666007814	14.494895810330556	1.0000000000046232e-09
61.0	3.8089366851802793	14.758021695167134	1e-09
62.0	4.004321375475034	15.017372542979082	1.035838135282477e-09
63.0	4.010271648801548	15.010594069037632	1e-09
64.0	3.502459085945516	14.15040807933548	1e-09
65.0	3.6421739171231935	14.359908500739868	1e-09
66.0	3.801764161652119	14.582390164605785	1.0007591660963676e-09
67.0	3.9877340148583644	14.827095271653198	1.0000000000000003e-09
68.0	4.225238777811853	15.115484442781199	1.0069077099345228e-09
69.0	4.273380490894293	15.156825958988279	1.000000010405955e-09
70.0	4.530754063531627	15.450059277888194	1e-09
71.0	4.056669276884807	14.87541365442709	1e-09
72.0	4.239839369705069	15.089399775783358	1.0000003056504862e-09
73.0	4.453731025976158	15.339689774275067	1e-09
74.0	4.673767362636211	15.57096553937018	1.000000000434162e-09
75.0	4.714393021288729	15.580113034491479	1.0000000027215138e-09
76.0	4.57310766821631	15.405437530248722	1.0000000000000391e-09
77.0	4.531424403160232	15.251546252872577	1.0999999664647812e-09
78.0	5.150946940279463	15.646577945182457	1.0000000098380965e-09
79.0	5.337154554324683	15.828313284392056	1.0000004146459637e-09
80.0	5.502671057508172	15.942545867341522	1e-09
81.0	5.839752924695774	16.244873394511803	1.0354609451782297e-09
82.0	6.131896021291564	16.499987474702948	1.012703205824061e-09
83.0	7.093585052363902	17.129043045847734	1.000000000738275e-09
84.0	7.14591906940683	17.16935950916636	8.915850810966967e-06
85.0	7.814393414855165	17.63628643576118	7.503809681736657e-05
86.0	8.134588060937224	17.803368655149377	5.322411190441389e-05
87.0	8.539058513284267	18.069326193078005	5.276092575220532e-05
88.0	8.89682329846646	18.283621958689153	5.225931267357814e-05
89.0	9.118940034201449	18.426962443848957	5.0830589631629105e-05
90.0	9.682884528213755	18.74519752165886	5.066003773833462e-05
91.0	9.811107729208917	18.830067422716468	6.796874010355321e-05
92.0	10.292695235637574	19.104818557096827	7.170321796530416e-05
93.0	12.434690282234252	19.665074340246	5.984306167154189e-05
94.0	12.71248467421122	19.809899914880223	6.348154299376216e-05
95.0	9.716573519114947	17.79389608909881	5.244170955879112e-05
96.0	8.9918247062899	17.3178438423922	4.491637206811787e-05
97.0	9.843024876806547	17.755537020682947	5.3457513732685956e-05
98.0	10.286339914352075	17.98102423082892	5.536743225781766e-05
99.0	10.874209050677313	18.270581227763504	5.4656591700405964e-05
100.0	11.104305150002935	18.371395398898557	5.384677104726626e-05
101.0	11.752961813277631	18.59155105528439	5.2094797176314326e-05
102.0	12.132671223193928	18.767371957218103	5.40916376845746e-05
103.0	12.684111893460159	18.99131067302523	5.620402756941733e-05
104.0	13.028770902307604	19.12577036649394	5.6188675718777676e-05
105.0	12.987373658573278	19.098856650107688	5.395476924520513e-05
106.0	13.652407507469654	19.360643421624697	5.123225229876413e-05
107.0	14.197080189827286	19.577426006462378	5.5182185006619014e-05
108.0	14.813579618734002	19.81733612364317	5.570896552766023e-05
109.0	15.14759838663488	19.94126728783077	5.4725411014527516e-05
110.0	16.027228052710253	20.23390677753014	5.680124281392794e-05
111.0	16.49572705031027	20.38855138989837	5.3913666712028085e-05
112.0	15.914786593713265	20.16258693680876	5.475037981283567e-05
113.0	16.63789003304322	20.392005242061177	4.980133037411558e-05
114.0	17.126366186119505	20.56036953130142	5.16162014820711e-05
115.0	17.632439187919704	20.728113728272394	5.2813047299043206e-05
116.0	18.45460503689806	20.984381749560566	5.2762722272044115e-05
117.0	19.238433173908035	21.223311929342824	5.164751020933019e-05
118.0	20.14004508936049	21.488510866359846	5.1209185098877446e-05
119.0	20.798915728603337	21.6621358034943	5.1973826143135034e-05
120.0	21.646481000452457	21.880759310873156	5.3770708186444866e-05
121.0	23.488197933852135	22.318645933371467	5.325955563094786e-05
122.0	24.888744356712166	22.622207068669535	5.4111302274898624e-05
123.0	25.630250945582045	22.805536350173725	5.473082481857083e-05
124.0	26.429028752947364	22.989998024415566	5.377799494562725e-05
125.0	27.10176606715046	23.122879334204935	5.70071511448203e-05
126.0	28.226883188062214	23.37330745351424	5.737215880846178e-05
127.0	29.78227915944215	23.656114059169735	5.666326538357765e-05
128.0	28.802535196225122	23.379202654572307	5.5546299000965805e-05
129.0	27.900556627993844	23.14631766788229	5.65695444592352e-05
130.0	29.839102169743445	23.5211965124303	5.8814253411956495e-05
131.0	30.90396575271198	23.73851942186772	5.932051186535507e-05
132.0	31.873769327310665	23.92079339016764	5.866802186198419e-05
133.0	14.060241159685644	18.360854421249503	2.9345828061070346e-05
134.0	14.511510401365165	18.52223479930175	3.035890273939577e-05
135.0	14.967652661482505	18.681312471633312	3.0853212089001564e-05
136.0	15.364744108416922	18.817326764301495	3.141294118256972e-05
137.0	16.09876909393138	19.040021965197276	3.213850691577362e-05
138.0	16.60394094924247	19.17698135262297	3.500171187036037e-05
139.0	16.602294081434383	19.121728719152937	3.226243303394468e-05
140.0	17.050690013717656	19.257347118805097	3.342689167090968e-05
141.0	17.48723362424793	19.361336293242758	3.523607038616205e-05
142.0	31.540613522384422	21.201475289650894	1.4880600946188458e-05
143.0	33.299827253236174	21.48425104871168	1.655109814245992e-05
144.0	34.35074796553432	21.65789169152988	1.8173906381467876e-05
145.0	33.5480457757959	21.437168378281637	3.51120857601229e-05
146.0	33.66635898096117	21.428065634456843	3.253698887452714e-05
147.0	35.19452996049306	21.67372358719019	3.3348797849722406e-05
148.0	34.01423142474601	21.451096716019553	3.0731996418781504e-05
149.0	35.01533119536456	21.617320333955195	3.2061515355913154e-05
150.0	36.48409567103615	21.84550822782946	3.300611366318628e-05
151.0	31.761616451906388	21.06718211067002	0.0001809765438115229
152.0	33.3696993273271	21.288359291091954	0.00018621280414532558
153.0	34.70332590164453	21.50709430126089	0.0001870929606518674
154.0	35.74540469755247	21.66440376652137	0.000185891606025895
155.0	37.29777204479927	21.898569937913432	0.00018619554166626485
156.0	38.595790200466766	22.090549635231298	0.0001855279937284815
157.0	39.700089619508034	22.217500065463607	0.00018508835825627897
158.0	41.298489369021624	22.441604206709872	0.0001849782357683578
159.0	42.961348091844584	22.662157174987634	0.00018525286977287333
160.0	43.48545612095667	22.726106358450654	0.00017973259012106895
161.0	43.8748412551161	22.774709197697515	0.0001831289446925748
162.0	45.331975980679616	22.958438322043794	0.00017874475389891787
163.0	46.3586834530033	23.083517610522478	0.00017882398968717566
164.0	46.94209282101761	23.116267211100357	0.00018161389330598917
165.0	48.47076092170105	23.30633099607061	0.00018187741009986386
166.0	49.33623518086867	23.41080146614568	0.00018113539473144292
167.0	50.84382869735357	23.58637404126087	0.00017910637483778896
168.0	52.13433873182078	23.71550662747314	0.0001676328126459875
169.0	53.80629308525273	23.90180338798087	0.00016571597548366854
170.0	54.94885664166636	23.9936364134335	0.00016787027246436967
171.0	53.949358326033554	23.854615434050125	0.00016587980431236323
172.0	56.15726262646693	24.095770922433605	0.00016780441128314
173.0	56.51576598643144	24.093705374312542	0.00014671312604236226
174.0	58.5523027713873	24.291559222143796	0.00014613489605321862
175.0	58.5528950280579	24.293948493943585	0.0001496854400821007
176.0	61.01498556251887	24.53348335371589	0.00014928039514777977
177.0	48.745329093659	23.40341725488564	0.0001505703448746757
178.0	50.315432565943695	23.592293375502983	0.00015136020874451656
179.0	52.07114100247596	23.795318409504507	0.00015260022955330225
180.0	53.67712373840918	23.97975358459074	0.00015371043111593176
181.0	54.20860782393744	24.022215902166884	0.00014767162063435886
182.0	54.206617032008	23.987438345213153	0.00014948846521357803
183.0	49.56615920791329	23.099101402588417	0.0001376789563009437
184.0	41.691614160266965	21.98180006691144	0.00013451177399217423
185.0	42.608436274543244	22.063687428470825	0.000137215783704724
186.0	41.55251805425846	21.886275581969265	0.00014196269095119565
187.0	42.238718177867916	21.97653761165161	0.00014298477059330252
188.0	43.25105638405898	22.111450259422693	0.00014480539601628806
189.0	44.73580770843006	22.28871650328705	0.00014574566991076217
190.0	45.31747858100156	22.359569107882063	0.00014791111307296205
191.0	46.462545444179234	22.496557105692364	0.0001502431969518332
192.0	47.611338730767656	22.633919266146172	0.00015070425980232975
193.0	47.84017265230029	22.665567478687777	0.00015445297269431275
194.0	49.23005991490764	22.82848450061291	0.00015587836155115317
195.0	50.64738557298567	22.990639760440565	0.0001559937917008514
196.0	52.031468387954796	23.145052152845984	0.00015735097603050504
197.0	54.71505301160048	23.408526383253623	0.00015561481984306325
198.0	56.222950063056125	23.566197726299404	0.00015554169205662886
199.0	58.60989435416519	23.784638870540554	0.0001517754099709223
200.0	58.61084635466999	23.780068971987188	0.00016656866638127213
201.0	60.73164013446811	23.987694198093088	0.00016737828246852837
202.0	60.731685904031906	23.994397075546196	0.0001691556649000374
203.0	63.19568607492082	24.22767048732519	0.00016994067376313523
204.0	64.4896203624075	24.343755221224995	0.00016932457605412974
205.0	65.85218083594417	24.467488408721866	0.00016981145474828294
206.0	63.87004644464526	24.18448586078236	0.00016724730397365458
207.0	46.53032452304778	21.892450527922907	0.00012667987142170643
208.0	46.423510817955055	21.85509823427787	0.0001247164066907962
209.0	46.602405376632625	21.874848804297343	0.00012579920430348034
210.0	47.721258657697014	22.002063629871262	0.00012725044113490614
211.0	49.121897836724585	22.152804023969047	0.00012467770722513605
212.0	50.3956473764782	22.291287811438885	0.00012360146283617668
213.0	51.81713216469681	22.444380046610544	0.00012395764746504532
214.0	53.06805808150032	22.57340292455256	0.0001240905986923102
215.0	54.602042597598974	22.72894446768968	0.0001243152731608576
216.0	55.78081014053629	22.84543885844024	0.00012297609957316981
217.0	55.712184007475194	22.80905823873373	0.00011912192221916518
218.0	57.39480680657107	22.973313470630934	0.00012070415126535102
219.0	56.53768546869934	22.88054668002427	0.00012064993446130395
220.0	57.187888370331905	22.90574994087445	0.0001169554570495942
221.0	58.4813351066555	23.025255251061886	0.00011770541610255882
222.0	59.24334432427623	23.031054311234563	0.00011624064592680695
223.0	59.586391636502725	23.061787988258672	0.00011762267255833797
224.0	61.850095876105925	23.264200972914573	0.00011853978120607018
225.0	59.92231062636244	23.07510853094466	0.00011870787918733996
226.0	54.424601153107965	22.341561074943208	0.00010757135100786658
227.0	53.755168325720376	22.249359541975398	0.0001047199077408173
228.0	55.32043163650287	22.400326304559165	0.00010494757683598589
229.0	55.914495106306155	22.46155231658197	0.00010624749114592874
230.0	56.91375073696694	22.560327662208035	0.00010664834117369686
231.0	58.15854126715009	22.676354752105652	0.00010463597947663744
232.0	55.978548399602445	22.457433286913833	0.00011228672039059564
233.0	57.326487103974834	22.58808258239234	0.00011275714903586594
234.0	58.013608451197	22.65476157083583	0.00011377597156018448
235.0	55.37064761985383	22.357241941752157	0.000114752005501968
236.0	57.05276012464434	22.513101608608025	0.00011554303999581572
237.0	57.91645805228526	22.596970873918373	0.00011675834906462495
238.0	59.39014652689053	22.73169546417849	0.00011543172926294718
239.0	61.03914980416808	22.87850174099252	0.0001152538690164551
240.0	62.059542431582074	22.963551583273887	0.00011275448938150275
241.0	65.28692410231737	23.22917381093515	0.00011522528386043076
242.0	66.42869469126511	23.32127202034518	0.00011349268977144213
243.0	66.43152580230219	23.286487106475114	0.00011865803019674974
244.0	68.45654527656777	23.443774904335076	0.0001200372259284533
245.0	66.38678249601861	23.140725266637943	0.00011927593655865673
246.0	67.68204849817919	23.224041526357734	0.00012135575963309539
247.0	64.33029960077124	22.922107674042785	0.0001285909558617599
248.0	64.50145601479996	22.94007924339228	0.00012987924678974284
249.0	65.26819082408818	23.005648221471667	0.00012995196458729464
250.0	65.26838768670255	23.00898394894322	0.00013142252865122402
251.0	66.991634616857	23.152237968573793	0.0001318752805450129
252.0	67.92712607758092	23.227265463487523	0.0001320028290151955
253.0	68.8686086122981	23.29529885645774	0.00013467273510772669
254.0	68.86921899981122	23.287519313998637	0.00013503493377482387
255.0	71.78674297866631	23.49790036187109	0.00013763607820479275
256.0	71.78786964596893	23.48588615365824	0.00014119726293871087
257.0	73.26361153236073	23.599387407829777	0.0001427420896526382
258.0	74.48198967446409	23.692134404900393	0.00014245730005789327
259.0	76.23939595404643	23.823838667230458	0.00014240425257528217
260.0	77.1862874354042	23.88095369383821	0.00014193111117991584
261.0	79.49624006821702	24.042103765368264	0.00014112127780863454
262.0	81.07401309751211	24.151072715259023	0.0001393275328918132
263.0	80.13574079930878	24.075540221805312	0.00013852106145866296
264.0	81.44708817579243	24.16910695055595	0.0001396259128059256
265.0	82.16599688526975	24.20555849498974	0.00013329373763082351
266.0	83.91004866475372	24.324496282379314	0.00013254665525824064
267.0	82.21321975986898	24.19170889549872	0.00013268902127032327
268.0	82.62974585609602	24.20886254485526	0.00013614523676785806
269.0	84.3444315863437	24.321554447644434	0.0001345836579663507
270.0	86.81319303022896	24.483997841682836	0.0001372391033749534
271.0	88.00407912268855	24.56370944534928	0.0001388199216217539
272.0	88.00618380845947	24.53663287116642	0.00012621340148087526
273.0	89.62171165696043	24.61868871336065	0.00012823053216286844
274.0	91.08909592992899	24.702831904324583	0.00012278619298501021
275.0	92.81734838921459	24.807360624823577	0.00012027865764425557
276.0	94.76688090622605	24.92874204504981	0.00012036079484705508
277.0	94.76816336285593	24.933131586278503	0.00011996934616815214
278.0	89.70224052776209	24.538225716835335	0.00011862385051167021
279.0	91.43116303143594	24.65013106213649	0.0001204249239858136
280.0	74.02916437721866	23.271534018667964	0.00011430580903824473
281.0	76.21697537181625	23.427722168075512	0.00011562502248844344
282.0	76.7583248671809	23.45132049159235	0.00011923860036179214
283.0	77.67374459260276	23.51237831660351	0.00012053435972392061
284.0	79.47161746064579	23.614394444108857	0.00012355198533380533
285.0	74.01062803478834	23.154607626588803	0.00012060413997726985
286.0	74.01022815471512	23.152399981622178	0.00016693518985183122
287.0	75.22182710137444	23.22851859849625	0.00015938493246477655
288.0	70.74339925184373	22.870117986282057	0.00016082178784144205
289.0	71.87986659533978	22.957119990580903	0.00016236785164445544
290.0	71.8798558909573	22.952113100602997	0.00016702656537380856
291.0	63.44177569832076	22.161506680019407	0.00018294178344440234
292.0	64.62952685901787	22.26094423037539	0.00018464814722237737
293.0	64.63265820062281	22.22298244154037	0.00016103151520357323
294.0	65.34739162789378	22.279329504496715	0.00016275993191344754
295.0	65.79280445689999	22.317550959941595	0.00016407011509255598
296.0	66.08565685146195	22.336520964856778	0.00019040056935389464
297.0	65.20412302875236	22.236630934391265	0.0001815858064097238
298.0	64.83583029373595	22.16611768083606	0.00015799926568125985
299.0	65.82021418952935	22.243635574267596	0.00015871541029465004
300.0	64.9691778603094	22.12695730119255	0.0001493885810479498
301.0	63.52712274847748	21.974058242416287	0.00016591131054789632
