Iteration	Y	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8
215.0	-2.8184380708001258	3.0	-0.3036255111592832	3.0	-0.11874822353567249	-1.6802794839760256	3.0	-2.0432200369603284	1.56585399770521
216.0	-2.7998830537000488	3.0	-0.886346939662764	3.0	0.37754285249097264	-1.1735934944590123	1.703841336415247	-3.0	1.3170815666643705
217.0	-2.7705604457895276	3.0	-1.5836430813697173	2.4826949299598886	1.1735535455074306	0.38067928826073255	0.8744254709134881	-1.6568640812149429	0.6743255316202447
218.0	-2.729298258482014	3.0	-2.2331343520678266	3.0	0.1897143977826817	-3.0	3.0	-3.0	0.14140939268364244
219.0	-2.7399315033903195	3.0	-3.0	3.0	0.6437767115119485	3.0	0.0021052909268363743	-3.0	-3.0
220.0	-2.7728006456461776	3.0	3.0	3.0	-3.0	-3.0	3.0	-1.5111131651387468	1.895896016735352
221.0	-2.807589988263737	3.0	0.897865503396289	3.0	-0.5836936951013052	-0.8520639059052235	3.0	-1.9405568227439616	1.893829879645475
222.0	-2.771987187303798	3.0	3.0	2.0899136086949306	-2.3270016101505986	0.5324421649458293	-3.0	-3.0	-1.2891401012246042
223.0	-2.697149013953681	3.0	-1.2682291433865296	1.6465702395706745	3.0	3.0	3.0	-1.9941923873397254	0.7502803673127983
224.0	-2.687624823608041	3.0	-3.0	3.0	-2.1738633349344134	-3.0	3.0	-1.1555542276996509	-3.0
225.0	-2.7686724382104844	3.0	-3.0	3.0	1.118983706016163	0.028664322370526726	3.0	-1.7856530445441612	-0.6630201760443799
226.0	-2.427241415497596	2.8639517769872027	-1.4282114293687107	2.2142850165760954	1.579810784349144	2.9581384319668276	1.2357867950045263	2.8299043250792586	0.18150329365469364
227.0	-2.6832142999703095	3.0	-3.0	3.0	0.6543353388222748	3.0	3.0	-0.045294831739649946	-3.0
228.0	-2.763837338485655	3.0	3.0	1.6763702948589427	-1.1015948844940988	0.7351571486341035	-1.5285563776049398	-3.0	-1.407540652902522
229.0	-2.543135931836964	3.0	-3.0	0.9042325700295256	0.8564367711987722	3.0	3.0	-0.9596301829346147	-3.0
230.0	-2.729761245793798	2.9481819516513688	-1.3916143559697145	0.6626893169900114	2.8597757560440287	1.112996808309548	1.3747608425416677	-1.2165177831807443	-1.8525356913360222
231.0	-2.7626875069618153	3.0	-0.020166572791589864	1.3926921344271936	3.0	1.077338145117917	1.0505418182004578	-3.0	-1.7922949358008753
232.0	-2.772481421068287	3.0	-2.206074261517783	2.1402740172929025	1.546441431377753	1.4311452005092116	1.201404130856368	-1.201142743907452	-1.8699710164321888
233.0	-2.7282609210870645	3.0	3.0	3.0	-0.4379165538501552	3.0	3.0	0.7943671840733586	1.482017956096857
234.0	-2.768721710591356	3.0	-1.6595052870817772	1.671687796258097	3.0	-0.0521596293128199	3.0	-1.699209300821781	-0.9470740097003152
235.0	-2.7997580662910884	3.0	-0.505854580286872	3.0	1.5304299028590107	-2.1292748169417064	3.0	-1.6333498394989243	1.3759296101861054
236.0	-2.673056995614663	3.0	-0.8704621939476345	1.419368405186315	3.0	1.1929248123191794	0.15093536615138284	-0.2845758768753376	0.24570261482039177
237.0	-2.769202400456632	3.0	0.8871558254090645	3.0	-3.0	-3.0	3.0	-3.0	-1.2242371828821055
238.0	-2.763659594169611	3.0	-3.0	3.0	3.0	1.2563013414807556	3.0	-0.9259884331968148	-3.0
239.0	-2.4972293625835342	2.9886544474890084	2.455997946377716	0.060555943900348665	2.4945472832861677	2.6861807584940047	-0.6774971869471497	-0.436682828526685	-2.9596572835740487
240.0	-2.7774202801644514	3.0	-0.4484466891057031	3.0	-0.5912588175782941	-1.0153725214249376	3.0	-1.6249997970970569	-0.16967701486138595
241.0	-2.692659306295357	3.0	-3.0	3.0	3.0	3.0	-0.05216531898802742	-0.5873640276580526	-3.0
242.0	-2.810352441154573	3.0	1.108538834509247	3.0	3.0	-2.607188999002817	3.0	-3.0	1.3959418634022815
243.0	-2.7682043003751016	3.0	-0.6335615414978297	2.4406966518617006	-2.7401825877056205	0.3360360180477224	-0.6853074103951048	-3.0	-2.15307463103749
244.0	-2.8240330429503198	3.0	0.6077030497377333	3.0	1.0513068689297946	-2.539490630473198	3.0	-3.0	1.9880651572837584
245.0	-2.762127748883018	3.0	3.0	3.0	-3.0	-3.0	-3.0	-3.0	-3.0
246.0	-2.771247018014408	3.0	0.7685002269521923	3.0	0.24149528992546027	1.8874765786687981	3.0	0.6281867556422076	0.5739807712420445
247.0	-2.766282975537456	3.0	-1.5250533026359583	2.1357035030998532	-0.8918285810914026	0.43562385937060416	-1.1793776676511618	-3.0	-1.777907139277339
248.0	-2.672311182814495	3.0	-2.4898707352837404	3.0	0.9053029102328141	3.0	-3.0	-1.1175807637573116	-3.0
249.0	-2.726343690174225	2.9419240053629334	-2.6092251917774005	2.332867175506376	2.0644879547267427	-2.5183551726173135	1.308274011955259	-0.8725749869233778	-2.6040917858923174
250.0	-2.779282315041934	3.0	-3.0	3.0	1.8060773700337776	-2.1798666938626545	3.0	-1.3424439489759121	-3.0
251.0	-2.7729970073446637	3.0	-3.0	2.5331911031047265	1.8254237440963157	-1.1616320918283385	1.2329559890934363	-1.656386821521713	-2.030519001823648
252.0	-2.1963183754683846	2.717845326465484	-1.9702529721839421	2.868852120121744	2.2507087056975044	-2.55297442571364	2.922085034330806	2.201320649825063	1.7470852275412516
253.0	-2.7674652571139813	3.0	-1.0318437858894518	3.0	1.8560235629790744	3.0	1.8274059854796536	-1.1411710764567276	-3.0
254.0	-2.6878892823120792	3.0	-3.0	1.7281956480456921	3.0	-3.0	3.0	-1.5329373438907414	-3.0
255.0	-2.76403967572571	3.0	-0.0531101678107707	1.106736227482693	3.0	1.0148530268359088	3.0	-1.905109788633952	-3.0
256.0	-2.7728114523294654	3.0	-2.383315534373625	3.0	3.0	-3.0	1.8805507358430917	-1.9098793300622028	-1.7740548070071742
257.0	-2.7335412031738398	3.0	-0.11023017377541572	1.015083808250808	2.39714335007296	3.0	0.9765678049080136	-1.7548853759661007	-3.0
258.0	-2.7555895636103145	3.0	3.0	3.0	-2.290899646888132	3.0	3.0	-3.0	-0.7710805769856759
259.0	-2.7027258473394418	3.0	-1.7562465539520378	3.0	-2.141752732178438	-1.3935803362800527	-2.159893265394161	-3.0	-1.78538788232295
260.0	-2.726849457008069	3.0	-0.041035191536691745	3.0	1.3103585070500037	-0.433262020216408	1.650772998278241	-0.15861430805789573	3.0
261.0	-2.7772486560740663	3.0	3.0	2.6055201937650323	-1.0614182128836345	-3.0	-3.0	-3.0	-1.4288897818138784
262.0	-2.7578454210989847	3.0	3.0	2.210231705678968	3.0	-3.0	-0.31540252475176406	-3.0	1.7731001432466653
263.0	-2.7615070541114743	3.0	-2.3776634957302645	3.0	-0.19090149210892496	0.634630286399561	3.0	-2.133455076929632	-3.0
264.0	-2.689848830742197	3.0	3.0	2.252622253452863	-2.0868860726422938	3.0	-3.0	-3.0	-0.42710214926676526
265.0	-2.7607411652465847	3.0	-3.0	3.0	0.5142955458626226	-1.3377662866570985	-0.1542934907656115	-1.9061695129826783	-0.31562866459088534
266.0	-2.7634965481881086	3.0	-1.6648837450528509	2.0723154783772313	0.975913836884547	-1.599301767377335	1.530104694234895	-1.6630478960758444	-0.21384764370446652
267.0	-2.7718433839290118	3.0	3.0	3.0	-3.0	-3.0	3.0	-3.0	3.0
268.0	-2.6817027243011347	3.0	-3.0	3.0	1.363458311378788	0.7906577253799207	-3.0	-3.0	-0.8688559724160367
269.0	-2.8265360432203894	3.0	3.0	3.0	-1.0452734920558486	-1.541343197063314	0.6493723255921358	-3.0	2.6523725551183626
270.0	-2.7579365173468653	3.0	-1.9817558071194157	2.2125357045063376	-0.871830402492891	0.2697865872898561	0.16245418831437597	-1.6582776547377487	-1.4000915294879783
271.0	-2.6860976681726623	3.0	-0.009546317173192449	3.0	2.2188917193717113	3.0	3.0	1.1359997421383476	-3.0
272.0	-2.7849177979617763	3.0	3.0	1.5289233821555155	3.0	-1.5443401894175595	1.2527316581762467	-3.0	-3.0
273.0	-2.781095398612791	3.0	3.0	1.6929449502218323	3.0	0.010422680208207058	0.5422177558896204	-3.0	-1.4115087860718447
274.0	-2.5039678163628607	2.8638787372898102	-1.4888449649681381	2.2559559548462595	2.9903227066071114	2.4526900731928447	-2.4999489271122513	0.8470349722279533	-0.43538705300600966
275.0	-2.7630602640287747	3.0	3.0	2.3925053674311183	-3.0	3.0	-1.6159840713563187	-3.0	-3.0
276.0	-2.8321515866486147	3.0	1.7295573544577398	3.0	0.9432971207352292	-3.0	3.0	-2.306008394959587	1.7602203665865919
277.0	-2.778045269688108	3.0	3.0	2.112874454580103	-0.3340928743215864	-1.264155007993229	0.5037015742816823	-1.214446097941838	3.0
278.0	-2.8057274777569687	3.0	-0.6791936701451061	3.0	1.477852118527972	1.584605993148148	3.0	-3.0	1.642140318408972
279.0	-2.803075623450648	3.0	1.1924170673291137	3.0	-1.1948306037604162	-1.92942504551292	1.9135101528458232	-3.0	1.7251494612769565
280.0	-2.757002450020076	3.0	-1.5936271252502774	3.0	3.0	-3.0	-1.0118457289166627	-3.0	-1.4409929735212608
281.0	-2.7574855878002698	3.0	1.2887339228849133	2.0227743483145986	0.589822467307806	3.0	1.3386843527925847	0.45312285397298246	0.16538772197637408
282.0	-2.777353100619901	2.941197603505308	0.8937354778124318	2.6274669403214106	0.5983266132134747	1.1790585388862016	2.4339854952435016	-0.46797839407138847	-0.5764540989351793
283.0	-2.762825999978289	3.0	1.8666450659139697	1.6671424520232099	3.0	-1.6894854008444604	3.0	-3.0	-1.0933251383631355
284.0	-2.04883394697387	2.832426320160707	2.7214505880180964	0.25508334364339	2.2322955226526333	2.198784618030609	-1.4396590793162853	1.6410689772796712	1.4547281431353216
285.0	-2.7677268991403765	3.0	-0.6873726454181263	2.007248212938724	3.0	-0.45132256550775113	1.5038721549278677	-1.3462555443133266	-2.032657778456328
286.0	-2.758230655542473	3.0	-0.8157068880095325	2.4709509088714516	1.2348401694351359	0.9244398812202271	3.0	-0.14444422946937605	-1.1752805532618193
287.0	-2.7754305316713412	3.0	1.1194045089068638	3.0	0.24165265217745097	3.0	3.0	-0.9136534340228487	-3.0
288.0	-2.693495182704758	3.0	0.9385215328079474	1.1298030584188814	-0.7699158663547204	0.8755127985137359	0.039144009313461604	-2.823162542502287	2.176606579770304
289.0	-2.68766520516568	2.837458646264188	-2.5132832957727356	2.9711616087466672	-2.6736100961231486	1.722747525965669	0.32470812336420707	-1.9040474280803228	-2.8460136052361236
290.0	-2.757238403866987	3.0	1.2079239887083464	3.0	0.21470840584175133	1.919894942464501	3.0	-1.5057770500385799	-0.4604138318829666
291.0	-2.80970109084354	3.0	1.732422559215009	3.0	3.0	-0.7284998868302559	3.0	-3.0	3.0
292.0	-2.686556630875011	3.0	-0.9184075703931767	3.0	-2.818725109338512	3.0	1.3307761159266251	-3.0	-3.0
293.0	-2.7657869749528117	3.0	3.0	3.0	-3.0	-3.0	-0.37082369498645157	-3.0	0.2141479172637651
294.0	-2.6905710672523577	3.0	3.0	1.2747815606773536	0.2503879025325682	3.0	3.0	-0.9588990744555405	-3.0
295.0	-2.7493411080636267	2.9290199239471235	1.4804322681536757	2.5958950164521397	-2.05028463030898	0.784826932866785	-1.5260720361450422	-2.158955066751729	2.359042873476099
296.0	-2.7779942721131374	3.0	3.0	2.0035449743077876	3.0	-0.30863258679402783	1.6640534482670106	-3.0	2.485354285020446
297.0	-2.8239987053048514	3.0	2.305293785573736	3.0	1.126999644851401	-2.550188547612948	3.0	-3.0	1.7149536769333122
298.0	-2.8169521077650392	3.0	0.037990462791668726	3.0	-0.024165107706439953	-1.044431745580818	3.0	-3.0	1.5455469962632118
299.0	-2.7867459644234436	3.0	3.0	3.0	-0.7627590171119788	-3.0	-1.0744224078018247	-3.0	-3.0
300.0	-2.782518918509988	3.0	1.739422103027994	3.0	-1.962403196209093	-0.0759108909956408	-1.316434935082128	-3.0	1.8229190742440187
301.0	-2.8180832731902266	3.0	3.0	3.0	3.0	-0.3977217929305318	3.0	-1.9906846023179665	3.0
302.0	-2.8311742255784216	3.0	3.0	3.0	1.3201588551403391	-3.0	3.0	-2.1941441295334525	1.7089052820956163
303.0	-2.7704308606111225	3.0	1.2025697368211394	3.0	-0.8862327617651679	1.8947918693536674	-0.8531992273937733	-1.8681884568181755	2.3023884491458433
304.0	-2.5191943183513072	2.8773635096552757	-2.1000712046733234	2.7287190717042944	-2.942163229434037	-1.0085670687589376	-0.4106461901717845	-2.7185924667620838	2.038141225466519
305.0	-2.706722067670478	3.0	0.3144229164966368	2.1769144344700737	-2.5281263375524823	0.5797993210069119	-1.855057335378535	-3.0	0.5129702268388155
